Lake,Year,Season,n_taxa,n_taxa_listed,group,period,island_oikos,in_oikos_core_19,in_focus_23,match_status,name_display
Sao Bras,2006,Winter,10,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Spring,10,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Summer,8,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Spring,13,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Autumn,6,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Winter,7,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Summer,8,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Summer,9,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Autumn,12,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Winter,7,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Spring,6,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Autumn,6,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Winter,5,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Autumn,3,156,macro,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Spring,14,121.0,macro,2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Winter,12,,macro,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Spring,10,,macro,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Summer,7,,macro,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Autumn,4,,macro,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Winter,9,,macro,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Spring,6,,macro,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Summer,8,,macro,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Autumn,9,,macro,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Spring,11,127,macrophyte,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Spring,4,127,macrophyte,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Summer,14,127,macrophyte,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2003,Autumn,27,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Winter,31,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Spring,21,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2004,Summer,25,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Winter,24,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2005,Summer,20,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Winter,27,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2006,Spring,22,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2007,Winter,26,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Winter,24,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Spring,20,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Summer,22,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2008,Autumn,26,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Winter,22,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2009,Summer,22,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Winter,27,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Spring,23,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Summer,22,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2010,Autumn,25,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Winter,26,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Spring,30,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Autumn,24,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Winter,31,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Spring,29,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Summer,23,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2012,Autumn,15,279,phyto,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Winter,22,,phyto,2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Spring,23,,phyto,2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Summer,19,,phyto,2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2018,Autumn,18,,phyto,2018,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Winter,13,,phyto,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Spring,19,,phyto,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Summer,6,,phyto,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Autumn,7,,phyto,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Winter,9,,phyto,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Spring,8,,phyto,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Summer,7,,phyto,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Autumn,8,,phyto,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Winter,14,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Spring,21,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Summer,8,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2024,Autumn,9,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Winter,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Spring,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Summer,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Autumn,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,São Brás
Sao Bras,2011,Summer,17,110,zoo,historical,Sao Miguel,True,True,matched,São Brás
Sao Bras,2025,Spring,6,,zoo,2025,Sao Miguel,True,True,matched,São Brás
Verde,2003,Autumn,35,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Winter,38,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Spring,47,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Summer,33,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Winter,27,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Spring,31,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Summer,28,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Winter,43,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Spring,36,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Winter,41,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Spring,39,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Summer,31,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Autumn,28,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Winter,22,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Autumn,27,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Winter,24,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Spring,32,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Summer,36,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Autumn,35,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Winter,32,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Spring,38,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Summer,39,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Autumn,31,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Winter,28,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Spring,33,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Summer,24,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Autumn,34,412,diatom,historical,Sao Miguel,True,True,matched,Verde
Verde,2015,Autumn,38,,diatom,2015,Sao Miguel,True,True,matched,Verde
Verde,2016,Winter,34,,diatom,2016,Sao Miguel,True,True,matched,Verde
Verde,2016,Spring,34,,diatom,2016,Sao Miguel,True,True,matched,Verde
Verde,2016,Autumn,38,,diatom,2016,Sao Miguel,True,True,matched,Verde
Verde,2016,Autumn,44,,diatom,2016,Sao Miguel,True,True,matched,Verde
Verde,2017,Autumn,20,,diatom,2017_2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Winter,21,,diatom,2017_2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Spring,20,,diatom,2017_2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Summer,16,,diatom,2017_2018,Sao Miguel,True,True,matched,Verde
Verde,2024,Winter,29,,diatom,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Spring,18,,diatom,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Summer,33,,diatom,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Autumn,34,,diatom,2024,Sao Miguel,True,True,matched,Verde
Verde,2025,Winter,30,,diatom,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Spring,29,,diatom,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Summer,38,,diatom,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Autumn,26,,diatom,2025,Sao Miguel,True,True,matched,Verde
Verde,2003,Autumn,5,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Winter,8,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Spring,8,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Winter,9,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Spring,11,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Winter,11,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Spring,14,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Winter,11,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Spring,18,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Summer,13,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Autumn,15,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Winter,13,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Summer,11,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Winter,16,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Spring,15,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Summer,7,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Autumn,9,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Winter,18,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Spring,20,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Summer,12,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Autumn,13,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Winter,17,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Spring,16,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Summer,20,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Autumn,9,156,macro,historical,Sao Miguel,True,True,matched,Verde
Verde,2018,Spring,15,121.0,macro,2018,Sao Miguel,True,True,matched,Verde
Verde,2024,Winter,13,,macro,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Spring,7,,macro,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Summer,15,,macro,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Autumn,7,,macro,2024,Sao Miguel,True,True,matched,Verde
Verde,2025,Winter,7,,macro,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Spring,11,,macro,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Summer,8,,macro,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Autumn,13,,macro,2025,Sao Miguel,True,True,matched,Verde
Verde,2010,Spring,6,127,macrophyte,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Spring,2,127,macrophyte,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Summer,16,127,macrophyte,historical,Sao Miguel,True,True,matched,Verde
Verde,2003,Autumn,24,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Winter,27,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Spring,28,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2004,Summer,24,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Winter,27,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Spring,27,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2005,Summer,23,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Winter,24,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Spring,20,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2006,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2007,Winter,16,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Winter,11,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Spring,17,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Summer,18,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2008,Autumn,19,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Winter,12,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2009,Summer,19,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Winter,36,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Spring,19,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Summer,18,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2010,Autumn,21,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Winter,19,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Spring,34,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Summer,21,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Autumn,24,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Winter,23,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Spring,27,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Summer,23,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Autumn,18,279,phyto,historical,Sao Miguel,True,True,matched,Verde
Verde,2018,Winter,25,,phyto,2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Spring,30,,phyto,2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Summer,19,,phyto,2018,Sao Miguel,True,True,matched,Verde
Verde,2018,Autumn,20,,phyto,2018,Sao Miguel,True,True,matched,Verde
Verde,2024,Winter,14,,phyto,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Spring,12,,phyto,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Summer,10,,phyto,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Autumn,6,,phyto,2024,Sao Miguel,True,True,matched,Verde
Verde,2025,Winter,7,,phyto,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Spring,8,,phyto,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Summer,11,,phyto,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Autumn,8,,phyto,2025,Sao Miguel,True,True,matched,Verde
Verde,2024,Winter,20,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Spring,18,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Summer,13,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Verde
Verde,2024,Autumn,9,,phyto_incl_bacillariophyta,2024,Sao Miguel,True,True,matched,Verde
Verde,2025,Winter,10,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Spring,11,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Summer,13,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Verde
Verde,2025,Autumn,9,,phyto_incl_bacillariophyta,2025,Sao Miguel,True,True,matched,Verde
Verde,2011,Summer,6,110,zoo,historical,Sao Miguel,True,True,matched,Verde
Verde,2011,Autumn,5,110,zoo,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Winter,17,110,zoo,historical,Sao Miguel,True,True,matched,Verde
Verde,2012,Spring,14,110,zoo,historical,Sao Miguel,True,True,matched,Verde
Verde,2025,Spring,5,,zoo,2025,Sao Miguel,True,True,matched,Verde
Cubres Este,2024,Spring,3,,macro,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2024,Autumn,3,,macro,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2025,Spring,2,,macro,2025,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2018,Spring,6,,phyto,2018,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2018,Autumn,6,,phyto,2018,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2024,Spring,4,,phyto,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2024,Autumn,3,,phyto,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2025,Spring,3,,phyto,2025,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2024,Spring,8,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2024,Autumn,5,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2025,Spring,5,,phyto_incl_bacillariophyta,2025,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Este,2025,Spring,1,,zoo,2025,Sao Jorge,False,False,recent_only,Cubres Este
Cubres Oeste,2024,Spring,3,,macro,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2024,Autumn,3,,macro,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2025,Spring,2,,macro,2025,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2018,Spring,7,,phyto,2018,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2018,Autumn,8,,phyto,2018,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2024,Spring,2,,phyto,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2024,Autumn,5,,phyto,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2025,Spring,2,,phyto,2025,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2024,Spring,6,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2024,Autumn,5,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2025,Spring,6,,phyto_incl_bacillariophyta,2025,Sao Jorge,False,False,recent_only,Cubres Oeste
Cubres Oeste,2025,Spring,1,,zoo,2025,Sao Jorge,False,False,recent_only,Cubres Oeste
Santo Cristo,2024,Spring,5,,macro,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2024,Autumn,3,,macro,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2025,Spring,5,,macro,2025,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2024,Spring,2,,phyto,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2024,Autumn,2,,phyto,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2025,Spring,1,,phyto,2025,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2024,Spring,3,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2024,Autumn,5,,phyto_incl_bacillariophyta,2024,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2025,Spring,3,,phyto_incl_bacillariophyta,2025,Sao Jorge,False,False,recent_only,Santo Cristo
Santo Cristo,2025,Spring,2,,zoo,2025,Sao Jorge,False,False,recent_only,Santo Cristo
